vehicle reg no,trip id,route description,mapper,company,date mapped,start coordinate,end coordinate,distance,start time,travel time,revenue,on/off discrepancy,fares,number of stops,total passengers,gps loss (km),city,route_id,direction,origin,destination,interval,travel_time_min,speed,hour,peak period
RR198,30479778,MAS001_R_Maseru Town Center_Khubetsoana,Mafusi Sakoane,Maseru_Association_Test,2020-12-09,"27.507534, -29.293364","27.484715, -29.311560",4.31,7:26:35,0:14,40.0,-3,8,10,5,0.0,Maseru,MAS001,R,Maseru Town Center,Khubetsoana,2021-01-08 07:30:00,14,18.471428571428568,7,peak
A679BBC,30480151,MAS006_R_Maseru Town Center_Lithabaneng,Khopotso Shoaepane,Maseru_Association_Test,2020-12-09,"27.501001, -29.353706","27.467783, -29.303257",9.78,7:14:50,0:27,32.0,0,8,7,4,0.0,Maseru,MAS006,R,Maseru Town Center,Lithabaneng,2021-01-08 07:15:00,27,21.73333333333333,7,peak
A5647,30480542,MAS007_R_Maseru Town Center_Pita,Tseliso Tjootji,Maseru_Association_Test,2020-12-09,"27.512901, -29.365322","27.485966, -29.315372",8.12,7:14:01,0:27,32.0,0,8,6,4,0.0,Maseru,MAS007,R,Maseru Town Center,Pita,2021-01-08 07:15:00,27,18.04444444444444,7,peak
RP216,30480991,MAS002_R_Maseru Town Center_Naleli,Nthabeleng  Fosa,Maseru_Association_Test,2020-12-09,"27.565851, -29.271711","27.496283, -29.315929",10.15,7:15:20,0:27,24.0,-1,8,5,3,0.0,Maseru,MAS002,R,Maseru Town Center,Naleli,2021-01-08 07:15:00,27,22.55555555555556,7,peak
A32BBC,30481472,MAS012_F_Maseru Town Center_Thetsane,Mathato Molise,Maseru_Association_Test,2020-12-09,"27.540138, -29.367540","27.507107, -29.321005",12.26,7:07:54,0:36,24.0,-2,8,7,3,0.0,Maseru,MAS012,F,Maseru Town Center,Thetsane,2021-01-08 07:15:00,36,20.433333333333334,7,peak
RZ434,30481757,MAS009_R_Maseru Town Center_Thamae,Mamahlabe Tsehlo,Maseru_Association_Test,2020-12-09,"27.511961, -29.332335","27.476913, -29.298409",6.8,7:23:15,0:21,56.0,0,8,13,7,0.0,Maseru,MAS009,R,Maseru Town Center,Thamae,2021-01-08 07:30:00,21,19.42857142857143,7,peak
A74BBC,30481878,MAS012_R_Maseru Town Center_Thetsane,Bokang Mokoena,Maseru_Association_Test,2020-12-09,"27.460758, -29.362082","27.457500, -29.344473",2.93,7:36:05,0:04,24.0,2,8,3,3,0.0,Maseru,MAS012,R,Maseru Town Center,Thetsane,2021-01-08 07:30:00,4,43.95,7,peak
A74BBC,30481889,MAS012_R_Maseru Town Center_Thetsane,Bokang Mokoena,Maseru_Association_Test,2020-12-09,"27.467882, -29.339424","27.467890, -29.339422",0.0,7:45:45,0:00,0.0,0,0,1,0,0.0,Maseru,MAS012,R,Maseru Town Center,Thetsane,2021-01-08 07:45:00,0,0.0,7,peak
A756BBG,30482058,MAS011_R_Maseru Town Center_Main South 1,Kekeletso  Masiu,Maseru_Association_Test,2020-12-09,"27.526871, -29.358398","27.477144, -29.311884",8.93,7:16:02,0:30,32.0,-3,8,9,4,4.52,Maseru,MAS011,R,Maseru Town Center,Main South 1,2021-01-08 07:15:00,30,17.86,7,peak
AAA123,30482081,MAS012_F_Maseru Town Center_Thetsane,Sthembile Pinda,Maseru_Association_Test,2020-12-09,"27.509359, -29.312586","27.509462, -29.312559",0.01,7:44:15,0:01,16.0,0,8,2,2,0.0,Maseru,MAS012,F,Maseru Town Center,Thetsane,2021-01-08 07:45:00,1,0.6,7,peak
M5384,30482505,MAS006_R_Maseru Town Center_Lithabaneng,Bokang  Lichaba,Maseru_Association_Test,2020-12-09,"27.526859, -29.358353","27.464842, -29.303053",12.3,7:17:26,0:29,120.0,0,7.5,11,16,0.0,Maseru,MAS006,R,Maseru Town Center,Lithabaneng,2021-01-08 07:15:00,29,25.448275862068968,7,peak
RY137,30482892,MAS010_R_Maseru Town Center_Main North 1,Thato Sekeleme,Maseru_Association_Test,2020-12-09,"27.494184, -29.316893","27.547152, -29.364574",9.88,7:22:57,0:24,40.0,0,8,7,5,0.0,Maseru,MAS010,R,Maseru Town Center,Main North 1,2021-01-08 07:30:00,24,24.7,7,peak
M6587,30483091,MAS008_F_Maseru Town Center_Leqele,Mojabeng Mabitle,Maseru_Association_Test,2020-12-09,"27.504536, -29.330288","27.520214, -29.346554",5.74,7:36:18,0:09,8.0,0,8,2,1,0.0,Maseru,MAS008,F,Maseru Town Center,Leqele,2021-01-08 07:30:00,9,38.266666666666666,7,peak
RZ434,30483129,MAS010_R_Maseru Town Center_Main North 1,Mamahlabe Tsehlo,Maseru_Association_Test,2020-12-09,"27.476681, -29.311222","27.486387, -29.316809",1.4,7:48:38,0:01,8.0,0,8,2,1,0.0,Maseru,MAS010,R,Maseru Town Center,Main North 1,2021-01-08 07:45:00,1,84.0,7,peak
A5409,30483266,MAS002_F_Maseru Town Center_Naleli,Lebohang Sehloho,Maseru_Association_Test,2020-12-09,"27.515554, -29.307949","27.493568, -29.312145",2.73,7:35:46,0:14,32.0,0,8,6,4,0.0,Maseru,MAS002,F,Maseru Town Center,Naleli,2021-01-08 07:30:00,14,11.7,7,peak
D9774,30483369,MAS012_F_Maseru Town Center_Thetsane,Manthona  Mohapi,Maseru_Association_Test,2020-12-09,"27.486919, -29.317089","27.484512, -29.334995",2.9,7:43:29,0:08,8.0,0,8,2,1,0.0,Maseru,MAS012,F,Maseru Town Center,Thetsane,2021-01-08 07:45:00,8,21.75,7,peak
AAA123,30483508,MAS004_F_Maseru Town Center_Motimposo,Sthembile Pinda,Maseru_Association_Test,2020-12-09,"27.526926, -29.298962","27.528820, -29.298700",0.26,7:55:44,0:00,24.0,3,8,2,3,0.0,Maseru,MAS004,F,Maseru Town Center,Motimposo,2021-01-08 08:00:00,0,0.0,7,peak
A56BBC,30483786,MAS010_F_Maseru Town Center_Main North 1,Thato Molapo,Maseru_Association_Test,2020-12-09,"27.526482, -29.343527","27.488836, -29.374014",7.71,7:33:55,0:23,300.0,0,100,2,3,0.0,Maseru,MAS010,F,Maseru Town Center,Main North 1,2021-01-08 07:30:00,23,20.113043478260867,7,peak
EJ676,30483932,MAS010_F_Maseru Town Center_Main North 1,Nthabeleng  Makhetha,Maseru_Association_Test,2020-12-09,"27.486012, -29.315105","27.482649, -29.303476",3.25,7:47:17,0:10,16.0,-1,8,3,2,0.0,Maseru,MAS010,F,Maseru Town Center,Main North 1,2021-01-08 07:45:00,10,19.5,7,peak
AAA123,30483948,MAS004_R_Maseru Town Center_Motimposo,Sthembile Pinda,Maseru_Association_Test,2020-12-09,"27.526737, -29.298979","27.524395, -29.297947",0.26,7:59:43,0:00,16.0,2,8,1,2,0.0,Maseru,MAS004,R,Maseru Town Center,Motimposo,2021-01-08 08:00:00,0,0.0,7,peak
RZ731,30484407,MAS001_F_Maseru Town Center_Khubetsoana,Mpho  Mokitimi,Maseru_Association_Test,2020-12-09,"27.511427, -29.287823","27.485622, -29.334558",9.76,7:38:59,0:16,40.0,0,8,6,5,0.0,Maseru,MAS001,F,Maseru Town Center,Khubetsoana,2021-01-08 07:45:00,16,36.6,7,peak
RK684,30484720,MAS004_R_Maseru Town Center_Motimposo,Ntebeli  Maphalane,Maseru_Association_Test,2020-12-09,"27.486937, -29.314878","27.531584, -29.325577",6.59,7:34:30,0:28,8.0,0,8,2,1,0.0,Maseru,MAS004,R,Maseru Town Center,Motimposo,2021-01-08 07:30:00,28,14.12142857142857,7,peak
ED100,30485055,MAS008_R_Maseru Town Center_Leqele,Matseliso Mosotho,Maseru_Association_Test,2020-12-09,"27.530407, -29.363466","27.483753, -29.314308",7.5,7:31:21,0:31,24.0,0,8,6,3,0.0,Maseru,MAS008,R,Maseru Town Center,Leqele,2021-01-08 07:30:00,31,14.516129032258064,7,peak
EJ676,30485119,MAS010_F_Maseru Town Center_Main North 1,Nthabeleng  Makhetha,Maseru_Association_Test,2020-12-09,"27.486622, -29.309254","27.492598, -29.313562",1.07,7:59:37,0:04,8.0,0,8,2,1,0.0,Maseru,MAS010,F,Maseru Town Center,Main North 1,2021-01-08 08:00:00,4,16.05,7,peak
A74BBC,30485239,MAS012_R_Maseru Town Center_Thetsane,Bokang Mokoena,Maseru_Association_Test,2020-12-09,"27.475487, -29.334063","27.492617, -29.316702",4.16,7:53:19,0:02,40.0,3,8,5,5,0.0,Maseru,MAS012,R,Maseru Town Center,Thetsane,2021-01-08 08:00:00,2,124.8,7,peak
AAA123,30485286,MAS004_R_Maseru Town Center_Motimposo,Sthembile Pinda,Maseru_Association_Test,2020-12-09,"27.517530, -29.295013","27.512852, -29.289501",0.91,8:01:50,0:01,24.0,3,8,2,3,0.0,Maseru,MAS004,R,Maseru Town Center,Motimposo,2021-01-08 08:00:00,1,54.6,8,peak
RR198,30485580,MAS002_F_Maseru Town Center_Naleli,Mafusi Sakoane,Maseru_Association_Test,2020-12-09,"27.488588, -29.311430","27.537025, -29.296005",6.89,7:44:11,0:20,8.0,-1,8,3,1,0.0,Maseru,MAS002,F,Maseru Town Center,Naleli,2021-01-08 07:45:00,20,20.67,7,peak
A5647,30485617,MAS012_F_Maseru Town Center_Thetsane,Tseliso Tjootji,Maseru_Association_Test,2020-12-09,"27.473679, -29.335991","27.467897, -29.363712",4.42,7:59:24,0:07,16.0,0,8,2,2,3.71,Maseru,MAS012,F,Maseru Town Center,Thetsane,2021-01-08 08:00:00,7,37.885714285714286,7,peak
M5384,30485837,MAS006_F_Maseru Town Center_Lithabaneng,Bokang  Lichaba,Maseru_Association_Test,2020-12-09,"27.505890, -29.331949","27.558252, -29.378231",7.54,7:52:58,0:14,45.0,0,7.5,6,6,0.0,Maseru,MAS006,F,Maseru Town Center,Lithabaneng,2021-01-08 08:00:00,14,32.31428571428572,7,peak
ME087,30485981,MAS004_F_Maseru Town Center_Motimposo,Nthebe Tlali,Maseru_Association_Test,2020-12-09,"27.470776, -29.307436","27.498804, -29.313908",3.87,7:34:15,0:33,7.5,-1,7.5,3,1,0.0,Maseru,MAS004,F,Maseru Town Center,Motimposo,2021-01-08 07:30:00,33,7.036363636363637,7,peak
AE668,30486305,MAS002_F_Maseru Town Center_Naleli,Leneha  Leneha,Maseru_Association_Test,2020-12-09,"27.497673, -29.315521","27.561707, -29.278561",8.56,6:36:44,0:16,16.0,0,8,3,2,0.0,Maseru,MAS002,F,Maseru Town Center,Naleli,2021-01-08 06:30:00,16,32.1,6,peak
AE668,30487026,MAS002_R_Maseru Town Center_Naleli,Leneha  Leneha,Maseru_Association_Test,2020-12-09,"27.561640, -29.278597","27.498728, -29.314041",17.4,7:01:25,0:59,112.0,0,8,24,14,0.0,Maseru,MAS002,R,Maseru Town Center,Naleli,2021-01-08 07:00:00,59,17.694915254237287,7,peak
A756BBG,30487285,MAS011_F_Maseru Town Center_Main South 1,Kekeletso  Masiu,Maseru_Association_Test,2020-12-09,"27.507345, -29.332806","27.559937, -29.383198",8.27,7:53:52,0:14,24.0,0,8,5,3,1.75,Maseru,MAS011,F,Maseru Town Center,Main South 1,2021-01-08 08:00:00,14,35.442857142857136,7,peak
A679BBC,30487485,MAS007_R_Maseru Town Center_Pita,Khopotso Shoaepane,Maseru_Association_Test,2020-12-09,"27.475786, -29.310396","27.508389, -29.333826",4.62,7:45:04,0:25,16.0,-2,8,4,2,0.0,Maseru,MAS007,R,Maseru Town Center,Pita,2021-01-08 07:45:00,25,11.088,7,peak
AAA123,30487972,MAS002_F_Maseru Town Center_Naleli,Thato,Maseru_Association_Test,2020-12-09,"27.559647, -29.280029","27.475653, -29.298691",14.99,7:17:03,0:52,115.0,0,"7.50, 5.00",22,16,0.0,Maseru,MAS002,F,Maseru Town Center,Naleli,2021-01-08 07:15:00,52,17.296153846153846,7,peak
A74BBC,30488028,MAS012_F_Maseru Town Center_Thetsane,Bokang Mokoena,Maseru_Association_Test,2020-12-09,"27.494066, -29.316467","27.492920, -29.316191",0.14,8:12:29,0:00,0.0,0,0,1,0,0.0,Maseru,MAS012,F,Maseru Town Center,Thetsane,2021-01-08 08:15:00,0,0.0,8,peak
R6653,30488175,MAS002_R_Maseru Town Center_Naleli,Tumelo  Makhopo,Maseru_Association_Test,2020-12-09,"27.494123, -29.316410","27.476904, -29.299580",4.09,8:03:35,0:09,23.0,-1,"7.50, 8.00",4,3,0.0,Maseru,MAS002,R,Maseru Town Center,Naleli,2021-01-08 08:00:00,9,27.266666666666666,8,peak
C9253,30488360,MAS005_F_Maseru Town Center_Abia,Moikabi  Moemane,Maseru_Association_Test,2020-12-09,"27.511654, -29.337999","27.529036, -29.383698",6.28,6:27:07,0:11,90.0,11,7.5,6,12,0.0,Maseru,MAS005,F,Maseru Town Center,Abia,2021-01-08 06:30:00,11,34.25454545454546,6,peak
C9253,30488936,MAS005_F_Maseru Town Center_Abia,Moikabi  Moemane,Maseru_Association_Test,2020-12-09,"27.503439, -29.383581","27.477451, -29.312973",15.44,6:57:57,0:50,120.0,0,7.5,15,16,0.0,Maseru,MAS005,F,Maseru Town Center,Abia,2021-01-08 07:00:00,50,18.528,6,peak
C9253,30489143,MAS005_F_Maseru Town Center_Abia,Moikabi  Moemane,Maseru_Association_Test,2020-12-09,"27.519163, -29.348980","27.520369, -29.391321",6.43,8:01:34,0:11,7.5,-1,7.5,4,1,0.0,Maseru,MAS005,F,Maseru Town Center,Abia,2021-01-08 08:00:00,11,35.07272727272727,8,peak
EJ676,30489358,MAS006_F_Maseru Town Center_Lithabaneng,Nthabeleng  Makhetha,Maseru_Association_Test,2020-12-09,"27.493866, -29.316147","27.504995, -29.320559",1.66,8:05:25,0:03,16.0,1,8,2,2,0.0,Maseru,MAS006,F,Maseru Town Center,Lithabaneng,2021-01-08 08:00:00,3,33.2,8,peak
EJ676,30489498,MAS006_R_Maseru Town Center_Lithabaneng,Nthabeleng  Makhetha,Maseru_Association_Test,2020-12-09,"27.507586, -29.328197","27.514296, -29.341610",2.8,8:12:02,0:00,8.0,1,8,1,1,0.0,Maseru,MAS006,R,Maseru Town Center,Lithabaneng,2021-01-08 08:15:00,0,0.0,8,peak
RZ731,30489734,MAS001_F_Maseru Town Center_Khubetsoana,Mpho  Mokitimi,Maseru_Association_Test,2020-12-09,"27.485262, -29.333546","27.495924, -29.313389",5.63,8:02:18,0:00,8.0,0,8,2,1,0.0,Maseru,MAS001,F,Maseru Town Center,Khubetsoana,2021-01-08 08:00:00,0,0.0,8,peak
A5409,30489994,MAS001_F_Maseru Town Center_Khubetsoana,Lebohang Sehloho,Maseru_Association_Test,2020-12-09,"27.508368, -29.313183","27.559494, -29.264580",8.24,8:01:50,0:19,32.0,0,8,5,4,0.0,Maseru,MAS001,F,Maseru Town Center,Khubetsoana,2021-01-08 08:00:00,19,26.021052631578947,8,peak
R6653,30490022,MAS002_F_Maseru Town Center_Naleli,Tumelo  Makhopo,Maseru_Association_Test,2020-12-09,"27.476868, -29.299543","27.479580, -29.298679",0.35,8:17:00,0:01,15.0,2,7.5,2,2,0.0,Maseru,MAS002,F,Maseru Town Center,Naleli,2021-01-08 08:15:00,1,21.0,8,peak
A74BBC,30490115,MAS012_F_Maseru Town Center_Thetsane,Bokang Mokoena,Maseru_Association_Test,2020-12-09,"27.492676, -29.316198","27.476692, -29.316746",1.92,8:13:17,0:07,32.0,2,8,5,4,0.0,Maseru,MAS012,F,Maseru Town Center,Thetsane,2021-01-08 08:15:00,7,16.45714285714286,8,peak
RZ434,30490476,MAS008_F_Maseru Town Center_Leqele,Mamahlabe Tsehlo,Maseru_Association_Test,2020-12-09,"27.495060, -29.321730","27.490574, -29.316732",9.62,7:51:36,0:33,48.0,0,8,12,6,0.0,Maseru,MAS008,F,Maseru Town Center,Leqele,2021-01-08 07:45:00,33,17.490909090909092,7,peak
AAA123,30490506,MAS002_F_Maseru Town Center_Naleli,Sthembile Pinda,Maseru_Association_Test,2020-12-09,"27.510773, -29.312113","27.511000, -29.311880",0.03,8:26:33,0:00,0.0,0,0,1,0,0.0,Maseru,MAS002,F,Maseru Town Center,Naleli,2021-01-08 08:30:00,0,0.0,8,peak
RR198,30490965,MAS002_R_Maseru Town Center_Naleli,Mafusi Sakoane,Maseru_Association_Test,2020-12-09,"27.529116, -29.298532","27.495636, -29.313675",6.15,8:07:33,0:20,24.0,-1,8,6,3,0.0,Maseru,MAS002,R,Maseru Town Center,Naleli,2021-01-08 08:15:00,20,18.45,8,peak
RZ434,30491009,MAS009_R_Maseru Town Center_Thamae,Mamahlabe Tsehlo,Maseru_Association_Test,2020-12-09,"27.482088, -29.317648","27.479666, -29.315517",0.78,8:26:28,0:02,16.0,-6,8,5,2,0.0,Maseru,MAS009,R,Maseru Town Center,Thamae,2021-01-08 08:30:00,2,23.4,8,peak
R6653,30491115,MAS002_F_Maseru Town Center_Naleli,Tumelo  Makhopo,Maseru_Association_Test,2020-12-09,"27.480873, -29.299829","27.495213, -29.316105",2.41,8:21:36,0:06,30.0,2,7.5,2,4,0.0,Maseru,MAS002,F,Maseru Town Center,Naleli,2021-01-08 08:15:00,6,24.1,8,peak
A32BBC,30491514,MAS008_F_Maseru Town Center_Leqele,Mathato Molise,Maseru_Association_Test,2020-12-09,"27.554359, -29.358662","27.485405, -29.307636",10.22,8:00:53,0:29,32.0,0,8,7,4,0.36,Maseru,MAS008,F,Maseru Town Center,Leqele,2021-01-08 08:00:00,29,21.144827586206898,8,peak
M6587,30491916,MAS008_R_Maseru Town Center_Leqele,Mojabeng Mabitle,Maseru_Association_Test,2020-12-09,"27.518406, -29.346605","27.479452, -29.314610",8.73,7:49:45,0:42,56.0,0,8,10,7,0.0,Maseru,MAS008,R,Maseru Town Center,Leqele,2021-01-08 07:45:00,42,12.471428571428572,7,peak
RK684,30492510,MAS004_R_Maseru Town Center_Motimposo,Ntebeli  Maphalane,Maseru_Association_Test,2020-12-09,"27.531483, -29.325626","27.495815, -29.313173",7.14,8:05:00,0:29,24.0,0,8,4,3,0.0,Maseru,MAS004,R,Maseru Town Center,Motimposo,2021-01-08 08:00:00,29,14.772413793103446,8,peak
AAA123,30492549,MAS002_F_Maseru Town Center_Naleli,Sthembile Pinda,Maseru_Association_Test,2020-12-09,"27.523849, -29.287422","27.528545, -29.279776",0.99,8:33:34,0:00,16.0,2,8,1,2,0.0,Maseru,MAS002,F,Maseru Town Center,Naleli,2021-01-08 08:30:00,0,0.0,8,peak
RZ434,30492626,MAS011_R_Maseru Town Center_Main South 1,Mamahlabe Tsehlo,Maseru_Association_Test,2020-12-09,"27.487373, -29.317020","27.508429, -29.333729",3.12,8:30:34,0:04,8.0,0,8,2,1,0.0,Maseru,MAS011,R,Maseru Town Center,Main South 1,2021-01-08 08:30:00,4,46.8,8,peak
G43BBC,30492931,MAS005_F_Maseru Town Center_Abia,limpho khoabane,Maseru_Association_Test,2020-12-09,"27.501923, -29.325621","27.520290, -29.391197",9.85,8:16:07,0:18,15.0,0,7.5,4,2,0.0,Maseru,MAS005,F,Maseru Town Center,Abia,2021-01-08 08:15:00,18,32.83333333333333,8,peak
RP216,30493092,MAS002_F_Maseru Town Center_Naleli,Nthabeleng  Fosa,Maseru_Association_Test,2020-12-09,"27.527784, -29.291195","27.559982, -29.282946",4.37,8:28:32,0:07,8.0,0,8,2,1,0.0,Maseru,MAS002,F,Maseru Town Center,Naleli,2021-01-08 08:30:00,7,37.45714285714286,8,peak
A5647,30493248,MAS004_F_Maseru Town Center_Motimposo,Tseliso Tjootji,Maseru_Association_Test,2020-12-09,"27.473175, -29.365295","27.495747, -29.318808",9.53,8:09:22,0:27,32.0,0,8,7,4,6.04,Maseru,MAS004,F,Maseru Town Center,Motimposo,2021-01-08 08:15:00,27,21.177777777777777,8,peak
RY137,30493827,MAS008_F_Maseru Town Center_Leqele,Thato Sekeleme,Maseru_Association_Test,2020-12-09,"27.547983, -29.364231","27.483000, -29.309828",14.99,7:48:53,0:48,48.0,-4,8,10,6,0.0,Maseru,MAS008,F,Maseru Town Center,Leqele,2021-01-08 07:45:00,48,18.7375,7,peak
R6653,30494002,MAS002_F_Maseru Town Center_Naleli,Tumelo  Makhopo,Maseru_Association_Test,2020-12-09,"27.496840, -29.315763","27.532537, -29.305559",4.32,8:29:52,0:04,15.0,0,7.5,2,2,0.0,Maseru,MAS002,F,Maseru Town Center,Naleli,2021-01-08 08:30:00,4,64.80000000000001,8,peak
AA756BBG,30494370,MAS011_R_Maseru Town Center_Main South 1,Kekeletso  Masiu,Maseru_Association_Test,2020-12-09,"27.557737, -29.377670","27.486027, -29.314926",12.46,8:11:14,0:27,32.0,0,8,6,4,1.28,Maseru,MAS011,R,Maseru Town Center,Main South 1,2021-01-08 08:15:00,27,27.68888888888889,8,peak
RZ434,30494406,MAS009_F_Maseru Town Center_Thamae,Mamahlabe Tsehlo,Maseru_Association_Test,2020-12-09,"27.516966, -29.331760","27.517345, -29.331713",0.34,8:38:39,0:01,8.0,0,8,2,1,0.0,Maseru,MAS009,F,Maseru Town Center,Thamae,2021-01-08 08:45:00,1,20.4,8,peak
ED100,30494799,MAS006_F_Maseru Town Center_Lithabaneng,Matseliso Mosotho,Maseru_Association_Test,2020-12-09,"27.518400, -29.347828","27.553204, -29.369061",7.21,8:21:53,0:20,40.0,-1,8,7,5,0.0,Maseru,MAS006,F,Maseru Town Center,Lithabaneng,2021-01-08 08:15:00,20,21.63,8,peak
A5409,30494917,MAS001_F_Maseru Town Center_Khubetsoana,Lebohang Sehloho,Maseru_Association_Test,2020-12-09,"27.515995, -29.303791","27.498772, -29.315254",2.31,8:36:03,0:07,16.0,0,8,2,2,0.0,Maseru,MAS001,F,Maseru Town Center,Khubetsoana,2021-01-08 08:30:00,7,19.8,8,peak
DK313,30494950,MAS002_R_Maseru Town Center_Naleli,Sthembile Pinda,Maseru_Association_Test,2020-12-09,"27.561150, -29.264364","27.573158, -29.267338",1.28,8:42:28,0:01,24.0,2,8,3,3,0.0,Maseru,MAS002,R,Maseru Town Center,Naleli,2021-01-08 08:45:00,1,76.8,8,peak
EJ676,30495126,MAS006_R_Maseru Town Center_Lithabaneng,Nthabeleng  Makhetha,Maseru_Association_Test,2020-12-09,"27.562588, -29.358990","27.513817, -29.341019",5.52,8:32:38,0:04,40.0,4,8,5,5,0.0,Maseru,MAS006,R,Maseru Town Center,Lithabaneng,2021-01-08 08:30:00,4,82.8,8,peak
R6653,30495210,MAS002_F_Maseru Town Center_Naleli,Tumelo  Makhopo,Maseru_Association_Test,2020-12-09,"27.534809, -29.302050","27.545782, -29.288776",1.99,8:40:09,0:04,15.0,0,7.5,3,2,0.0,Maseru,MAS002,F,Maseru Town Center,Naleli,2021-01-08 08:45:00,4,29.85,8,peak
A75BBC,30495256,MAS012_F_Maseru Town Center_Thetsane,Bokang Mokoena,Maseru_Association_Test,2020-12-09,"27.456127, -29.343822","27.453991, -29.337778",0.85,8:40:42,0:00,8.0,1,8,2,1,0.0,Maseru,MAS012,F,Maseru Town Center,Thetsane,2021-01-08 08:45:00,0,0.0,8,peak
R6653,30495296,MAS002_F_Maseru Town Center_Naleli,Tumelo  Makhopo,Maseru_Association_Test,2020-12-09,"27.544355, -29.290649","27.540741, -29.294851",0.59,8:45:33,0:00,15.0,2,7.5,2,2,0.0,Maseru,MAS002,F,Maseru Town Center,Naleli,2021-01-08 08:45:00,0,0.0,8,peak
M5384,30495756,MAS006_R_Maseru Town Center_Lithabaneng,Bokang  Lichaba,Maseru_Association_Test,2020-12-09,"27.557154, -29.377571","27.487049, -29.316996",11.76,8:09:07,0:39,150.0,0,7.5,12,20,0.0,Maseru,MAS006,R,Maseru Town Center,Lithabaneng,2021-01-08 08:15:00,39,18.09230769230769,8,peak
EJ676,30495811,MAS008_R_Maseru Town Center_Leqele,Nthabeleng  Makhetha,Maseru_Association_Test,2020-12-09,"27.504093, -29.329197","27.498457, -29.322639",0.95,8:47:54,0:00,32.0,4,8,1,4,0.0,Maseru,MAS008,R,Maseru Town Center,Leqele,2021-01-08 08:45:00,0,0.0,8,peak
DK313,30495821,MAS002_F_Maseru Town Center_Naleli,Sthembile Pinda,Maseru_Association_Test,2020-12-09,"27.561802, -29.278210","27.560995, -29.279329",0.15,8:49:16,0:00,16.0,2,8,1,2,0.0,Maseru,MAS002,F,Maseru Town Center,Naleli,2021-01-08 08:45:00,0,0.0,8,peak
ED100,30495908,MAS006_F_Maseru Town Center_Lithabaneng,Matseliso Mosotho,Maseru_Association_Test,2020-12-09,"27.552193, -29.368679","27.538504, -29.369335",1.89,8:43:46,0:05,24.0,0,8,5,3,0.0,Maseru,MAS006,F,Maseru Town Center,Lithabaneng,2021-01-08 08:45:00,5,22.68,8,peak
R6653,30495971,MAS002_F_Maseru Town Center_Naleli,Tumelo  Makhopo,Maseru_Association_Test,2020-12-09,"27.537785, -29.296867","27.533432, -29.304487",0.96,8:48:30,0:00,22.5,3,7.5,1,3,0.0,Maseru,MAS002,F,Maseru Town Center,Naleli,2021-01-08 08:45:00,0,0.0,8,peak
EJ676,30495998,MAS010_F_Maseru Town Center_Main North 1,Nthabeleng  Makhetha,Maseru_Association_Test,2020-12-09,"27.495426, -29.318277","27.491379, -29.315687",0.51,8:50:50,0:00,24.0,3,8,1,3,0.0,Maseru,MAS010,F,Maseru Town Center,Main North 1,2021-01-08 08:45:00,0,0.0,8,peak
G6499,30496354,MAS005_F_Maseru Town Center_Abia,Momojela  Bokhatse,Maseru_Association_Test,2020-12-09,"27.502960, -29.326778","27.520893, -29.392893",9.6,8:30:42,0:19,22.5,0,7.5,6,3,0.0,Maseru,MAS005,F,Maseru Town Center,Abia,2021-01-08 08:30:00,19,30.31578947368421,8,peak
R6653,30496401,MAS002_F_Maseru Town Center_Naleli,Tumelo  Makhopo,Maseru_Association_Test,2020-12-09,"27.531538, -29.306730","27.525091, -29.309761",0.77,8:52:30,0:00,22.5,3,7.5,1,3,0.0,Maseru,MAS002,F,Maseru Town Center,Naleli,2021-01-08 09:00:00,0,0.0,8,peak
RZ434,30496591,MAS009_R_Maseru Town Center_Thamae,Mamahlabe Tsehlo,Maseru_Association_Test,2020-12-09,"27.515398, -29.329220","27.494184, -29.316408",4.91,8:41:56,0:12,40.0,0,8,8,5,0.0,Maseru,MAS009,R,Maseru Town Center,Thamae,2021-01-08 08:45:00,12,24.55,8,peak
DK313,30496617,MAS002_F_Maseru Town Center_Naleli,Sthembile Pinda,Maseru_Association_Test,2020-12-09,"27.548302, -29.284775","27.547054, -29.283661",0.18,8:54:20,0:00,16.0,2,8,1,2,0.0,Maseru,MAS002,F,Maseru Town Center,Naleli,2021-01-08 09:00:00,0,0.0,8,peak
RV454,30496843,MAS001_F_Maseru Town Center_Khubetsoana,Mokhothu Mokhele,Maseru_Association_Test,2020-12-09,"27.497082, -29.310141","27.542021, -29.283188",7.02,8:43:13,0:13,24.0,-1,8,5,3,0.0,Maseru,MAS001,F,Maseru Town Center,Khubetsoana,2021-01-08 08:45:00,13,32.4,8,peak
A5409,30496897,MAS003_F_Maseru Town Center_Tsosane,Lebohang Sehloho,Maseru_Association_Test,2020-12-09,"27.534330, -29.309114","27.540686, -29.312843",0.75,8:54:37,0:02,16.0,0,8,2,2,0.0,Maseru,MAS003,F,Maseru Town Center,Tsosane,2021-01-08 09:00:00,2,22.5,8,peak
C9253,30497349,MAS005_R_Maseru Town Center_Abia,Moikabi  Moemane,Maseru_Association_Test,2020-12-09,"27.520666, -29.392427","27.483572, -29.314337",12.49,8:15:40,0:41,127.5,0,7.5,13,17,0.0,Maseru,MAS005,R,Maseru Town Center,Abia,2021-01-08 08:15:00,41,18.278048780487804,8,peak
